Title,URL,Creator,Journal,Year,Citations,processed_text,SDG_Category
Analisis Faktor-Faktor Yang Mempengaruhi Permintaan Ikan Pada Tingkat Rumah Tangga (Kasus di Desa Kaliwulu Kecamatan Plered Kabupaten Cirebon),https://scholar.google.com/scholar?q=+intitle:'Analisis Faktor-Faktor Yang Mempengaruhi Permintaan Ikan Pada Tingkat Rumah Tangga (Kasus di Desa Kaliwulu Kecamatan Plered Kabupaten Cirebon)',Tidak ditemukan,,2021,2,analisis faktorfaktor mempengaruhi permintaan ikan tingkat rumah tangga kasus desa kaliwulu kecamatan plered kabupaten cirebon,Ekosistem Laut
Analisis Finansial Usaha Penangkapan Ikan Laut Di Desa Mertasinga Kecamatan Gunung Jati Kabupaten Cirebon,https://scholar.google.com/scholar?q=+intitle:'Analisis Finansial Usaha Penangkapan Ikan Laut Di Desa Mertasinga Kecamatan Gunung Jati Kabupaten Cirebon',Tidak ditemukan,"Agrijati Jurnal Ilmiah Ilmu-Ilmu Pertanian 34 (1), 10-22, 2021",2021,2,analisis finansial usaha penangkapan ikan laut desa mertasinga kecamatan gunung jati kabupaten cirebon,Ekosistem Laut
"Contribution of sustainable food house area to income and family food security in Tulang Bawang Barat, Lampung Province","https://scholar.google.com/scholar?q=+intitle:'Contribution of sustainable food house area to income and family food security in Tulang Bawang Barat, Lampung Province'",Tidak ditemukan,"IOP Conference Series: Earth and Environmental Science 739 (1), 012059, 2021",2021,0,contribution of sustainable food house area to income and family food security in tulang bawang barat lampung province,Kota dan Permukiman Berkelanjutan
Peranan Penyuluh Pertanian Dalam Meningkatkan Kinerja Kelembagaan Kelompok Tani Padi Sawah Penerima Bantuan Rice Milling Unit (RMU) di Kota Bandar Lampung,https://scholar.google.com/scholar?q=+intitle:'Peranan Penyuluh Pertanian Dalam Meningkatkan Kinerja Kelembagaan Kelompok Tani Padi Sawah Penerima Bantuan Rice Milling Unit (RMU) di Kota Bandar Lampung',Tidak ditemukan,"Journal of Food System and Agribusiness 5, 84-92, 2021",2021,7,peranan penyuluh pertanian meningkatkan kinerja kelembagaan kelompok tani padi sawah penerima bantuan rice milling unit rmu kota bandar lampung,Kota dan Permukiman Berkelanjutan
"Pengetahuan, Sikap dan Ketrampilan Wanita Tani dalam Pengelolaan Sampah di Wilayah Pesisir Kelurahan Srengsem","https://scholar.google.com/scholar?q=+intitle:'Pengetahuan, Sikap dan Ketrampilan Wanita Tani dalam Pengelolaan Sampah di Wilayah Pesisir Kelurahan Srengsem'",Tidak ditemukan,"Journal of Extension and Development 3 (1), 2021",2021,12,pengetahuan sikap ketrampilan wanita tani pengelolaan sampah wilayah pesisir kelurahan srengsem,Air Bersih dan Sanitasi Layak
Pengambilan Keputusan Petani Memilih Varietas Padi di Kecamatan Bangun Rejo Kabupaten Lampung Tengah,https://scholar.google.com/scholar?q=+intitle:'Pengambilan Keputusan Petani Memilih Varietas Padi di Kecamatan Bangun Rejo Kabupaten Lampung Tengah',Tidak ditemukan,"Suluh Pembang J Ext Dev 3 (1), 36-43, 2021",2021,7,pengambilan keputusan petani memilih varietas padi kecamatan bangun rejo kabupaten lampung tengah,Air Bersih dan Sanitasi Layak
Peranan Wanita dalam Agroindustri Ikan Asin di Kecamatan Menggala dan Kecamatan Menggala Timur,https://scholar.google.com/scholar?q=+intitle:'Peranan Wanita dalam Agroindustri Ikan Asin di Kecamatan Menggala dan Kecamatan Menggala Timur',Tidak ditemukan,"Suluh Pembangunan: Journal of Extension and Development 4 (01), 18-25, 2021",2021,5,peranan wanita agroindustri ikan asin kecamatan menggala kecamatan menggala timur,Ekosistem Darat
Revisi Hasil Peer Review artikel dengan judul PENGARUH PENGOLAHAN TANAH DAN PEMBERIAN MULSA BAGAS TERHADAP KANDUNGAN BIOMASSA KARBON MIKROORGANISME (C-MIK) TANAH PADA LAHAN …,https://scholar.google.com/scholar?q=+intitle:'Revisi Hasil Peer Review artikel dengan judul PENGARUH PENGOLAHAN TANAH DAN PEMBERIAN MULSA BAGAS TERHADAP KANDUNGAN BIOMASSA KARBON MIKROORGANISME (C-MIK) TANAH PADA LAHAN …',Tidak ditemukan,-,2021,0,revisi hasil peer review artikel judul pengaruh pengolahan tanah pemberian mulsa bagas terhadap kandungan biomassa karbon mikroorganisme cmik tanah lahan,Ekosistem Darat
Pengaruh Pemberian Pupuk Hayati dan Pupuk Pelengkap Alkalis terhadap Kemantapan Agregat Tanah dan Hasil Produksi Cabai Merah (Capsicum annuum L.): The Effect of Bio Fertilizer …,https://scholar.google.com/scholar?q=+intitle:'Pengaruh Pemberian Pupuk Hayati dan Pupuk Pelengkap Alkalis terhadap Kemantapan Agregat Tanah dan Hasil Produksi Cabai Merah (Capsicum annuum L.): The Effect of Bio Fertilizer …',Tidak ditemukan,"J-Plantasimbiosa 3 (1), 26-33",2021,0,pengaruh pemberian pupuk hayati pupuk pelengkap alkalis terhadap kemantapan agregat tanah hasil produksi cabai merah capsicum annuum l the effect of bio fertilizer,Air Bersih dan Sanitasi Layak
Quantum teaching and learning model using mind mapping and its effect on creative thinking skills and establishment of senior high school student characters in biology subject,https://scholar.google.com/scholar?q=+intitle:'Quantum teaching and learning model using mind mapping and its effect on creative thinking skills and establishment of senior high school student characters in biology subject',Tidak ditemukan,"AIP Conference Proceedings 2330 (1), 2021",2021,3,quantum teaching and learning model using mind mapping and its effect on creative thinking skills and establishment of senior high school student characters in biology subject,Pendidikan Berkualitas
Program Pendampingan Kegiatan Kompetisi Sains Nasional Bidang Biologi Siswa SMAN 5 Bandar Lampung,https://scholar.google.com/scholar?q=+intitle:'Program Pendampingan Kegiatan Kompetisi Sains Nasional Bidang Biologi Siswa SMAN 5 Bandar Lampung',Tidak ditemukan,"Wikrama Parahita: Jurnal Pengabdian Masyarakat 5 (1), 73-79, 2021",2021,15,program pendampingan kegiatan kompetisi sains nasional bidang biologi siswa sman 5 bandar lampung,Pendidikan Berkualitas
Pengaruh Model Discovery Learning Terhadap Sikap Ilmiah dan Hasil Belajar Kongnitif Peserta Didik,https://scholar.google.com/scholar?q=+intitle:'Pengaruh Model Discovery Learning Terhadap Sikap Ilmiah dan Hasil Belajar Kongnitif Peserta Didik',Tidak ditemukan,"Jurnal Bioterdidik: Wahana Ekspresi Ilmiah 9 (1), 34-43, 2021",2021,0,pengaruh model discovery learning terhadap sikap ilmiah hasil belajar kongnitif peserta didik,Pendidikan Berkualitas
TPACK: Analysis of Biology Learning Outcomes at Senior High School Levels in the Bandar Lampung City During Online Learning,https://scholar.google.com/scholar?q=+intitle:'TPACK: Analysis of Biology Learning Outcomes at Senior High School Levels in the Bandar Lampung City During Online Learning',Tidak ditemukan,"Bioedusiana: Jurnal Pendidikan Biologi 6 (1), 36-47, 2021",2021,6,tpack analysis of biology learning outcomes at senior high school levels in the bandar lampung city during online learning,Pendidikan Berkualitas
PQ4R-based E-LKPD to improve the fourth grade students’ higher order thinking skills,https://scholar.google.com/scholar?q=+intitle:'PQ4R-based E-LKPD to improve the fourth grade students’ higher order thinking skills',Tidak ditemukan,"International Journal of Educational Studies in Social Sciences (IJESSS) 1 …, 2021",2021,3,pq4rbased elkpd to improve the fourth grade students higher order thinking skills,Pendidikan Berkualitas
Representasi dakwah dalam sastra Indonesia,https://scholar.google.com/scholar?q=+intitle:'Representasi dakwah dalam sastra Indonesia',Tidak ditemukan,,2021,1,representasi dakwah sastra indonesia,Pendidikan Berkualitas
Representasi ukhuwah dalam karya sastra santri,https://scholar.google.com/scholar?q=+intitle:'Representasi ukhuwah dalam karya sastra santri',Tidak ditemukan,,2021,2,representasi ukhuwah karya sastra santri,Ekosistem Darat
The Application of Project Based Learning Models to Improve The Skills of Writing Negotiation Text for Students in Al Azhar 3 Bandar Lampung High School,https://scholar.google.com/scholar?q=+intitle:'The Application of Project Based Learning Models to Improve The Skills of Writing Negotiation Text for Students in Al Azhar 3 Bandar Lampung High School',Tidak ditemukan,"IOSR Journal of Research & Method in Education (IOSR-JRME) 11 (1), 1-9, 2021",2021,0,the application of project based learning models to improve the skills of writing negotiation text for students in al azhar 3 bandar lampung high school,Pendidikan Berkualitas
Can ‘reward and punishment’improve student motivation?,https://scholar.google.com/scholar?q=+intitle:'Can ‘reward and punishment’improve student motivation?',Tidak ditemukan,"European Online Journal of Natural and Social Sciences 10 (1), pp. 165-171, 2021",2021,25,can reward and punishmentimprove student motivation,Pendidikan Berkualitas
Teacher and Student Perceptions: Do Students Have Good Reading Motivation?,https://scholar.google.com/scholar?q=+intitle:'Teacher and Student Perceptions: Do Students Have Good Reading Motivation?',Tidak ditemukan,"Journal of Hunan University Natural Sciences 48 (4), 2021",2021,8,teacher and student perceptions do students have good reading motivation,Pendidikan Berkualitas
Pengembangan modul pembelajaran menulis teks berita berbasis metode karyawisata,https://scholar.google.com/scholar?q=+intitle:'Pengembangan modul pembelajaran menulis teks berita berbasis metode karyawisata',Tidak ditemukan,"AKSARA: Jurnal Bahasa Dan Sastra 22 (1), 54-57, 2021",2021,5,pengembangan modul pembelajaran menulis teks berita berbasis metode karyawisata,Pendidikan Berkualitas
Strategi menulis kreatif dalam pembelajaran daring siswa SMP di Kabupaten Pringsewu tahun 2020,https://scholar.google.com/scholar?q=+intitle:'Strategi menulis kreatif dalam pembelajaran daring siswa SMP di Kabupaten Pringsewu tahun 2020',Tidak ditemukan,"Aksara: Jurnal Bahasa dan Sastra 22 (1), 105-115, 2021",2021,4,strategi menulis kreatif pembelajaran daring siswa smp kabupaten pringsewu tahun 2020,Pendidikan Berkualitas
Pelatihan Penulisan Artikel Ilmiah Dan Manajemen Referensi Bagi Guru SMA Di Bandar Lampung,https://scholar.google.com/scholar?q=+intitle:'Pelatihan Penulisan Artikel Ilmiah Dan Manajemen Referensi Bagi Guru SMA Di Bandar Lampung',Tidak ditemukan,"Griya Cendikia 6 (2), 390-398, 2021",2021,4,pelatihan penulisan artikel ilmiah manajemen referensi bagi guru sma bandar lampung,Pendidikan Berkualitas
KESIAPAN GURU BAHASA INDONESIA DALAM PEMBELAJARAN DARING DI PROVINSI LAMPUNG,https://scholar.google.com/scholar?q=+intitle:'KESIAPAN GURU BAHASA INDONESIA DALAM PEMBELAJARAN DARING DI PROVINSI LAMPUNG',Tidak ditemukan,"FKIP UNIVERSITAS LAMPUNG, 2021",2021,0,kesiapan guru bahasa indonesia pembelajaran daring provinsi lampung,Pendidikan Berkualitas
PERAN GURU DAN SEKOLAH DALAM PROGRAM REVITALISASI BUDA LITERASI DAN PEMBANGUNAN JATI DIRI BANGSA DI BANDAR LAMPUNG,https://scholar.google.com/scholar?q=+intitle:'PERAN GURU DAN SEKOLAH DALAM PROGRAM REVITALISASI BUDA LITERASI DAN PEMBANGUNAN JATI DIRI BANGSA DI BANDAR LAMPUNG',Tidak ditemukan,"FKIP UNIVERSITAS LAMPUNG, 2021",2021,0,peran guru sekolah program revitalisasi buda literasi pembangunan jati diri bangsa bandar lampung,Pendidikan Berkualitas
The Personality of the Character Jagat in the Novel Tamu Kota Seoul by Yusri Fajar,https://scholar.google.com/scholar?q=+intitle:'The Personality of the Character Jagat in the Novel Tamu Kota Seoul by Yusri Fajar',Tidak ditemukan,"Journal of Scientific Research & Reports 27 (12), 73-82, 2021",2021,2,the personality of the character jagat in the novel tamu kota seoul by yusri fajar,Kesetaraan Gender
The Moral Value of the Novel Pulang by Leila S Chudori and the Implications on Literature Learning in Senior High School,https://scholar.google.com/scholar?q=+intitle:'The Moral Value of the Novel Pulang by Leila S Chudori and the Implications on Literature Learning in Senior High School',Tidak ditemukan,"IOSR Journal of Research & Method in Education (IOSR-JRME) 11 (4), 10-18, 2021",2021,0,the moral value of the novel pulang by leila s chudori and the implications on literature learning in senior high school,Pendidikan Berkualitas
The Development of Student Worksheets for Writing Short Stories Based on Local Wisdom Values for Class XI in Senior High School,https://scholar.google.com/scholar?q=+intitle:'The Development of Student Worksheets for Writing Short Stories Based on Local Wisdom Values for Class XI in Senior High School',Tidak ditemukan,"IOSR Journal of Research & Method in Education (IOSR-JRME) 11 (5), 7-15, 2021",2021,1,the development of student worksheets for writing short stories based on local wisdom values for class xi in senior high school,Pendidikan Berkualitas
GAYA BAHASA PADA NOVEL MILEA SUARA DARI DILAN KARYA PIDI BAIQ DAN IMPLIKASINYA DI SMA,https://scholar.google.com/scholar?q=+intitle:'GAYA BAHASA PADA NOVEL MILEA SUARA DARI DILAN KARYA PIDI BAIQ DAN IMPLIKASINYA DI SMA',Tidak ditemukan,"J-Simbol: Jurnal Magister Pendidikan Bahasa dan Sastra Indonesia 9 (2 Sep …, 2021",2021,0,gaya bahasa novel milea suara dilan karya pidi baiq implikasinya sma,Berkurangnya Kesenjangan
Physics teachers’ perceptions and anxieties about the use of technology-integrated learning resources on magnetic field material: A preliminary research on augmented reality …,https://scholar.google.com/scholar?q=+intitle:'Physics teachers’ perceptions and anxieties about the use of technology-integrated learning resources on magnetic field material: A preliminary research on augmented reality …',Tidak ditemukan,"Journal of Physics: Conference Series 1796 (1), 012082",2021,0,physics teachers perceptions and anxieties about the use of technologyintegrated learning resources on magnetic field material a preliminary research on augmented reality,Pendidikan Berkualitas
Developing electronic student worksheet (E-Worksheet) based project using Fliphtml5 to stimulate science process skills during the Covid-19 pandemic,https://scholar.google.com/scholar?q=+intitle:'Developing electronic student worksheet (E-Worksheet) based project using Fliphtml5 to stimulate science process skills during the Covid-19 pandemic',Tidak ditemukan,"Integrative Science Education and Teaching Activity Journal 2 (1), 59-73, 2021",2021,4,developing electronic student worksheet eworksheet based project using fliphtml5 to stimulate science process skills during the covid19 pandemic,Pendidikan Berkualitas
The development of m-LKPD project-based assisted by smart apps creator 3 to stimulate science process skills,https://scholar.google.com/scholar?q=+intitle:'The development of m-LKPD project-based assisted by smart apps creator 3 to stimulate science process skills',Tidak ditemukan,"Gravity: Jurnal Ilmiah Penelitian dan Pembelajaran Fisika 7 (2), 2021",2021,13,the development of mlkpd projectbased assisted by smart apps creator 3 to stimulate science process skills,"Industri, Inovasi dan Infrastruktur"
Development of Collaboration and Communication Skills Assessments Based on Project Based Learning in Improving High School Students the Soft Skills,https://scholar.google.com/scholar?q=+intitle:'Development of Collaboration and Communication Skills Assessments Based on Project Based Learning in Improving High School Students the Soft Skills',Tidak ditemukan,"Proceedings of the International Conference on Educational Assessment and …, 2021",2021,0,development of collaboration and communication skills assessments based on project based learning in improving high school students the soft skills,Pendidikan Berkualitas
Kredit Usaha Rakyat (KUR) Regulation and Communication Factors towards Farmer Independence,https://scholar.google.com/scholar?q=+intitle:'Kredit Usaha Rakyat (KUR) Regulation and Communication Factors towards Farmer Independence',Tidak ditemukan,"Nyimak: Journal of Communication 5 (1), 15-37, 2021",2021,1,kredit usaha rakyat kur regulation and communication factors towards farmer independence,Konsumsi dan Produksi Bertanggung Jawab
