Title,URL,Creator,Journal,Year,Citations,processed_text,SDG_Category
"Changes in soil respiration after application of in situ soil amendment and phosphate fertilizer under soybean cultivation at Ultisol South Lampung, Indonesia","https://scholar.google.com/scholar?q=+intitle:'Changes in soil respiration after application of in situ soil amendment and phosphate fertilizer under soybean cultivation at Ultisol South Lampung, Indonesia'",Tidak ditemukan,"IOP Conference Series: Earth and Environmental Science 724 (1), 012002, 2021",2021,5,changes in soil respiration after application of in situ soil amendment and phosphate fertilizer under soybean cultivation at ultisol south lampung indonesia,Air Bersih dan Sanitasi Layak
"Portable Generator Thermoelectric Termonitoring IoT sebagai Pembangkit Termal di Daerah 3T (Terdepan, Terluar dan Tertinggal)","https://scholar.google.com/scholar?q=+intitle:'Portable Generator Thermoelectric Termonitoring IoT sebagai Pembangkit Termal di Daerah 3T (Terdepan, Terluar dan Tertinggal)'",Tidak ditemukan,"Electrician: Jurnal Rekayasa dan Teknologi Elektro 15 (1), 54-57, 2021",2021,0,portable generator thermoelectric termonitoring iot pembangkit termal daerah 3t terdepan terluar tertinggal,Energi Bersih dan Terjangkau
Pengaruh Kualitas Layanan Terhadap Loyalitas Dengan Kepuasan Sebagai Variabel Intervening Pada PT Sarana Lampung Ventura,https://scholar.google.com/scholar?q=+intitle:'Pengaruh Kualitas Layanan Terhadap Loyalitas Dengan Kepuasan Sebagai Variabel Intervening Pada PT Sarana Lampung Ventura',Tidak ditemukan,"Jurnal Ekonomi, Akuntansi & Manajemen 2 (2), 250-261, 2022",2022,1,pengaruh kualitas layanan terhadap loyalitas kepuasan variabel intervening pt sarana lampung ventura,Konsumsi dan Produksi Bertanggung Jawab
Hubungan kewenangan pusat dan daerah menurut Undangundang nomor 23 tahun 2014 tentang pemerintahan daerah,https://scholar.google.com/scholar?q=+intitle:'Hubungan kewenangan pusat dan daerah menurut Undangundang nomor 23 tahun 2014 tentang pemerintahan daerah',Tidak ditemukan,,2022,23,hubungan kewenangan pusat daerah menurut undangundang nomor 23 tahun 2014 tentang pemerintahan daerah,Kota dan Permukiman Berkelanjutan
"Pengaruh partisipasi anggaran, kompensasi finansial dan kompensasi nonfinansial terhadap kinerja karyawan PT. Budi Berlian Motors di Lampung","https://scholar.google.com/scholar?q=+intitle:'Pengaruh partisipasi anggaran, kompensasi finansial dan kompensasi nonfinansial terhadap kinerja karyawan PT. Budi Berlian Motors di Lampung'",Tidak ditemukan,"Jurnal Studi Pemerintahan Dan Akuntabilitas 1 (1), 55-67, 2021",2021,7,pengaruh partisipasi anggaran kompensasi finansial kompensasi nonfinansial terhadap kinerja karyawan pt budi berlian motors lampung,Konsumsi dan Produksi Bertanggung Jawab
"Similarity Check: Simanjuntak, Agustina and Simanjuntak, Wasinton and Pandiangan, Kamisah Delilawati and Sembiring, Zipora (2019) The Effect of Sugarcane Bagasse to Rubber Seed …","https://scholar.google.com/scholar?q=+intitle:'Similarity Check: Simanjuntak, Agustina and Simanjuntak, Wasinton and Pandiangan, Kamisah Delilawati and Sembiring, Zipora (2019) The Effect of Sugarcane Bagasse to Rubber Seed …'",Tidak ditemukan,-,2021,0,similarity check simanjuntak agustina and simanjuntak wasinton and pandiangan kamisah delilawati and sembiring zipora 2019 the effect of sugarcane bagasse to rubber seed,Ekosistem Darat
SISTEM INFORMASI PENGINGAT KONTRAK KARYAWAN AEROFOOD ACS MENGGUNAKAN SMS GATEWAY (STUDI KASUS PADA KARYAWAN KONTRAK PT AEROFOOD INDONESIA BANDARA INTERNASIONAL SOEKARNO-HATTA …,https://scholar.google.com/scholar?q=+intitle:'SISTEM INFORMASI PENGINGAT KONTRAK KARYAWAN AEROFOOD ACS MENGGUNAKAN SMS GATEWAY (STUDI KASUS PADA KARYAWAN KONTRAK PT AEROFOOD INDONESIA BANDARA INTERNASIONAL SOEKARNO-HATTA …',Tidak ditemukan,"Jurnal Pepadun 2 (3), 424-431, 2021",2021,0,sistem informasi pengingat kontrak karyawan aerofood acs menggunakan sms gateway studi kasus karyawan kontrak pt aerofood indonesia bandara internasional soekarnohatta,Konsumsi dan Produksi Bertanggung Jawab
EVALUASI IMPLEMENTASI PENGENDALIAN HAMA PENYAKIT TANAMAN TERPADU OLEH PETANI PANGAN DI SUMATERA SELATAN,https://scholar.google.com/scholar?q=+intitle:'EVALUASI IMPLEMENTASI PENGENDALIAN HAMA PENYAKIT TANAMAN TERPADU OLEH PETANI PANGAN DI SUMATERA SELATAN',Tidak ditemukan,"Sriwijaya University, 2022",2022,0,evaluasi implementasi pengendalian hama penyakit tanaman terpadu petani pangan sumatera selatan,Ekosistem Darat
Cek Similarity: The Effect of Bacillus Coagulans as Feed Probiotics on Non-specific Immunity of Whiteleg Shrimp Litopenaeus vannamei,https://scholar.google.com/scholar?q=+intitle:'Cek Similarity: The Effect of Bacillus Coagulans as Feed Probiotics on Non-specific Immunity of Whiteleg Shrimp Litopenaeus vannamei',Tidak ditemukan,"Atlantic Press, 2021",2021,0,cek similarity the effect of bacillus coagulans as feed probiotics on nonspecific immunity of whiteleg shrimp litopenaeus vannamei,Ekosistem Laut
Hubungan Antara Asfiksia dengan Kematian Neonatal di RSUD Dr. H. Abdoel Moeloek Bandar Lampung,https://scholar.google.com/scholar?q=+intitle:'Hubungan Antara Asfiksia dengan Kematian Neonatal di RSUD Dr. H. Abdoel Moeloek Bandar Lampung',Tidak ditemukan,"MAHESA: Malahayati Health Student Journal 2 (3), 428-437, 2022",2022,1,hubungan antara asfiksia kematian neonatal rsud dr h abdoel moeloek bandar lampung,Kesehatan dan Kesejahteraan
Analisis Faktor yang Memengaruhi Perilaku Ibu Hamil dalam Pemeriksaan HbsAG,https://scholar.google.com/scholar?q=+intitle:'Analisis Faktor yang Memengaruhi Perilaku Ibu Hamil dalam Pemeriksaan HbsAG',Tidak ditemukan,"Jurnal Aisyah: Jurnal Ilmu Kesehatan 6 (2), 219-223, 2021",2021,6,analisis faktor memengaruhi perilaku ibu hamil pemeriksaan hbsag,Kesetaraan Gender
Teachers’ and Students’ Perceptions of the Socio-Scientific Issues (SSI)-based Electronic Student Worksheets for Improving Scientific Literacy and Collaboration Skills,https://scholar.google.com/scholar?q=+intitle:'Teachers’ and Students’ Perceptions of the Socio-Scientific Issues (SSI)-based Electronic Student Worksheets for Improving Scientific Literacy and Collaboration Skills',Tidak ditemukan,"ICOPE 2020: Proceedings of the 2nd International Conference on Progressive …, 2021",2021,2,teachers and students perceptions of the socioscientific issues ssibased electronic student worksheets for improving scientific literacy and collaboration skills,Pendidikan Berkualitas
Lama Penempelan Glochidia Kijing Taiwan (Anodonta woodiana Lea) Pada Berbagai Jenis Ikan Air Tawar Sebagai Materi Tambahan Fisiologi Hewan Dalam Bentuk Buku Saku,https://scholar.google.com/scholar?q=+intitle:'Lama Penempelan Glochidia Kijing Taiwan (Anodonta woodiana Lea) Pada Berbagai Jenis Ikan Air Tawar Sebagai Materi Tambahan Fisiologi Hewan Dalam Bentuk Buku Saku',Tidak ditemukan,"Universitas Jambi, 2021",2021,0,lama penempelan glochidia kijing taiwan anodonta woodiana lea berbagai jenis ikan air tawar materi tambahan fisiologi hewan bentuk buku saku,Ekosistem Laut
Analisis Risiko Proyek dengan Metode Analytical Hierarchy Process (AHP)(Studi Kasus: Proyek Perpustakaan Modern Lampung pada Tahap Lanjutan),https://scholar.google.com/scholar?q=+intitle:'Analisis Risiko Proyek dengan Metode Analytical Hierarchy Process (AHP)(Studi Kasus: Proyek Perpustakaan Modern Lampung pada Tahap Lanjutan)',Tidak ditemukan,"Jurnal Aplikasi Teknik Sipil 19 (1), 21-26, 2021",2021,8,analisis risiko proyek metode analytical hierarchy process ahpstudi kasus proyek perpustakaan modern lampung tahap lanjutan,Konsumsi dan Produksi Bertanggung Jawab
MODEL DISCOVERY LEARNING DALAM PEMBELAJARAN MATEMATIKA TERHADAP KEMAMPUAN PEMAHAMAN KONSEP SISWA KELAS VII MTSS DARUSSALAM AMPING PARAK,https://scholar.google.com/scholar?q=+intitle:'MODEL DISCOVERY LEARNING DALAM PEMBELAJARAN MATEMATIKA TERHADAP KEMAMPUAN PEMAHAMAN KONSEP SISWA KELAS VII MTSS DARUSSALAM AMPING PARAK',Tidak ditemukan,"Jurnal Kepemimpinan Dan Pengurusan Sekolah 6 (1), 77-83, 2021",2021,2,model discovery learning pembelajaran matematika terhadap kemampuan pemahaman konsep siswa kelas vii mtss darussalam amping parak,Pendidikan Berkualitas
Peningkatan Nilai Socio-Ecopreneurship Kampung Quran Jatimulyo Melalui Strategi Usaha Berbasis Bio-Ekonomi Black Soldier Fly,https://scholar.google.com/scholar?q=+intitle:'Peningkatan Nilai Socio-Ecopreneurship Kampung Quran Jatimulyo Melalui Strategi Usaha Berbasis Bio-Ekonomi Black Soldier Fly',Tidak ditemukan,"Jurnal Pengabdian Kepada Masyarakat (JPKM) TABIKPUN 2 (3), 205-212, 2021",2021,0,peningkatan nilai socioecopreneurship kampung quran jatimulyo melalui strategi usaha berbasis bioekonomi black soldier fly,Pekerjaan Layak dan Pertumbuhan Ekonomi
"Komunikasi Interpersonal Jeme Pandak Dengan Masyarakat Dalam Menjalin Keakraban:(Studi Kasus Desa Lawang Agung, Kecamatan Kedurang, Kabupaten Bengkulu Selatan)","https://scholar.google.com/scholar?q=+intitle:'Komunikasi Interpersonal Jeme Pandak Dengan Masyarakat Dalam Menjalin Keakraban:(Studi Kasus Desa Lawang Agung, Kecamatan Kedurang, Kabupaten Bengkulu Selatan)'",Tidak ditemukan,"Jurnal Kaganga: Jurnal Ilmiah Sosial dan Humaniora 5 (2), 168-176, 2021",2021,1,komunikasi interpersonal jeme pandak masyarakat menjalin keakrabanstudi kasus desa lawang agung kecamatan kedurang kabupaten bengkulu selatan,Pendidikan Berkualitas
UJI EFEKTIVITAS EKSTRAK ETANOL DAUN KENIKIR (Cosmos caudatus kunth.) TERHADAP Escherichia coli DALAM SEDIAAN GEL HAND SANITIZER,https://scholar.google.com/scholar?q=+intitle:'UJI EFEKTIVITAS EKSTRAK ETANOL DAUN KENIKIR (Cosmos caudatus kunth.) TERHADAP Escherichia coli DALAM SEDIAAN GEL HAND SANITIZER',Tidak ditemukan,"Jurnal Ilmu Kedokteran dan Kesehatan 9 (1), 2022",2022,1,uji efektivitas ekstrak etanol daun kenikir cosmos caudatus kunth terhadap escherichia coli sediaan gel hand sanitizer,Air Bersih dan Sanitasi Layak
PROSES KREATIF PENGARANG NOVEL THE POWER OF DREAM NINA NURRAHMAH DAN IMPLEMENTASINYA PADA RANCANGAN PEMBELAJARAN SASTRA DI SMA KELAS XII,https://scholar.google.com/scholar?q=+intitle:'PROSES KREATIF PENGARANG NOVEL THE POWER OF DREAM NINA NURRAHMAH DAN IMPLEMENTASINYA PADA RANCANGAN PEMBELAJARAN SASTRA DI SMA KELAS XII',Tidak ditemukan,"J-Simbol (Jurnal Magister Pendidikan Bahasa dan Sastra Indonesia) 10 (1), 47-55, 2022",2022,0,proses kreatif pengarang novel the power of dream nina nurrahmah implementasinya rancangan pembelajaran sastra sma kelas xii,Pendidikan Berkualitas
TOTAL PHENOLIK DAN UJI ANTIOKSIDAN PADA TANAMAN BUAH KAKAO BERWARNA KUNING SEGAR SECARA SPEKTROFOTOMETRI UV-VIS,https://scholar.google.com/scholar?q=+intitle:'TOTAL PHENOLIK DAN UJI ANTIOKSIDAN PADA TANAMAN BUAH KAKAO BERWARNA KUNING SEGAR SECARA SPEKTROFOTOMETRI UV-VIS',Tidak ditemukan,"Media Farmasi 17 (1), 1-4, 2021",2021,0,total phenolik uji antioksidan tanaman buah kakao berwarna kuning segar secara spektrofotometri uvvis,Ekosistem Darat
"Cyber-Attack: Its Definition, Regulation, and ASEAN Cooperation to Handle with it","https://scholar.google.com/scholar?q=+intitle:'Cyber-Attack: Its Definition, Regulation, and ASEAN Cooperation to Handle with it'",Tidak ditemukan,"Jambe Law Journal 4 (2), 131-150, 2021",2021,3,cyberattack its definition regulation and asean cooperation to handle with it,Konsumsi dan Produksi Bertanggung Jawab
Detection of Fruit Maturity of'Cavendish'Banana by Thermal Image Processing Technique,https://scholar.google.com/scholar?q=+intitle:'Detection of Fruit Maturity of'Cavendish'Banana by Thermal Image Processing Technique',Tidak ditemukan,,2021,0,detection of fruit maturity ofcavendishbanana by thermal image processing technique,Energi Bersih dan Terjangkau
Development of Access and Transportation Services to Bandara Raden Inten II Airport in Lampung,https://scholar.google.com/scholar?q=+intitle:'Development of Access and Transportation Services to Bandara Raden Inten II Airport in Lampung',Tidak ditemukan,,2021,0,development of access and transportation services to bandara raden inten ii airport in lampung,"Industri, Inovasi dan Infrastruktur"
Measurement of fruit thermal radiation to identify optimal harvestable maturity of avocado (Persea americana Mill.),https://scholar.google.com/scholar?q=+intitle:'Measurement of fruit thermal radiation to identify optimal harvestable maturity of avocado (Persea americana Mill.)',Tidak ditemukan,,2021,1,measurement of fruit thermal radiation to identify optimal harvestable maturity of avocado persea americana mill,Ekosistem Darat
EKSTRAKSI METABOLIT SEKUNDER DARI DAUN SUNGKAI (Peronema canecens) DENGAN METODE MASERASI,https://scholar.google.com/scholar?q=+intitle:'EKSTRAKSI METABOLIT SEKUNDER DARI DAUN SUNGKAI (Peronema canecens) DENGAN METODE MASERASI',Tidak ditemukan,,2021,0,ekstraksi metabolit sekunder daun sungkai peronema canecens metode maserasi,Ekosistem Darat
Penilaian Sejawat: EVALUASI PROGRAM BANTUAN PEMBANGUNAN RUMAH LAYAK HUNI (BAPERLAHU): STUDI PADA KABUPATEN MESUJI TAHUN 2019,https://scholar.google.com/scholar?q=+intitle:'Penilaian Sejawat: EVALUASI PROGRAM BANTUAN PEMBANGUNAN RUMAH LAYAK HUNI (BAPERLAHU): STUDI PADA KABUPATEN MESUJI TAHUN 2019',Tidak ditemukan,"Fakultas Ilmu Sosial dan Ilmu Politik Universitas Lampung, 2021",2021,0,penilaian sejawat evaluasi program bantuan pembangunan rumah layak huni baperlahu studi kabupaten mesuji tahun 2019,Kota dan Permukiman Berkelanjutan
Integrated Development Concept Dalam Pengaturan Pengadaan Tanah Untuk Kepentingan Umum Di Sekitar Bandar Udara,https://scholar.google.com/scholar?q=+intitle:'Integrated Development Concept Dalam Pengaturan Pengadaan Tanah Untuk Kepentingan Umum Di Sekitar Bandar Udara',Tidak ditemukan,"Unila, 2021",2021,0,integrated development concept pengaturan pengadaan tanah kepentingan umum sekitar bandar udara,"Industri, Inovasi dan Infrastruktur"
Teknologi Pendidikan,https://scholar.google.com/scholar?q=+intitle:'Teknologi Pendidikan',Tidak ditemukan,"Qiara Media, 2021",2021,2,teknologi pendidikan,Pendidikan Berkualitas
EFEKTIFITAS PENDIDIKAN KESEHATAN TERHADAP PENINGKATAN PENGETAHUAN REMAJA PUTRI MENGENAI PENANGANAN DISMENORE DENGAN ABDOMINAL STRETCHING DI SMP NEGERI 1 CISALAK KABUPATEN …,https://scholar.google.com/scholar?q=+intitle:'EFEKTIFITAS PENDIDIKAN KESEHATAN TERHADAP PENINGKATAN PENGETAHUAN REMAJA PUTRI MENGENAI PENANGANAN DISMENORE DENGAN ABDOMINAL STRETCHING DI SMP NEGERI 1 CISALAK KABUPATEN …',Tidak ditemukan,"Jurnal Ilmiah Kesehatan dan Kebidanan 11 (2), 123-134, 2022",2022,0,efektifitas pendidikan kesehatan terhadap peningkatan pengetahuan remaja putri mengenai penanganan dismenore abdominal stretching smp negeri 1 cisalak kabupaten,Kesehatan dan Kesejahteraan
The study of silvicultural aspects of community forest in Buana Sakti Lampung Province,https://scholar.google.com/scholar?q=+intitle:'The study of silvicultural aspects of community forest in Buana Sakti Lampung Province',Tidak ditemukan,"IOP Conference Series: Earth and Environmental Science 667 (1), 012053, 2021",2021,7,the study of silvicultural aspects of community forest in buana sakti lampung province,Ekosistem Darat
MODEL PENGELOLAAN SUMBER DAYA AIR (SDA) BERKELANJUTAN (Studi Kasus: Pengelolaan Sumber Daya Air di Universitas Lampung),https://scholar.google.com/scholar?q=+intitle:'MODEL PENGELOLAAN SUMBER DAYA AIR (SDA) BERKELANJUTAN (Studi Kasus: Pengelolaan Sumber Daya Air di Universitas Lampung)',Tidak ditemukan,"FAKULTAS PERTANIAN, 2022",2022,2,model pengelolaan sumber daya air sda berkelanjutan studi kasus pengelolaan sumber daya air universitas lampung,Air Bersih dan Sanitasi Layak
Perbandingan Daya Proteksi Ekstrak Daun Kopi Dengan Ekstrak Kulit Buah Kopi Robusta (Coffea canephora) Sebagai Repelan Nyamuk Aedes aegypti,https://scholar.google.com/scholar?q=+intitle:'Perbandingan Daya Proteksi Ekstrak Daun Kopi Dengan Ekstrak Kulit Buah Kopi Robusta (Coffea canephora) Sebagai Repelan Nyamuk Aedes aegypti',Tidak ditemukan,"Prosiding Seminar Nasional Sains, Matematika, Informatika dan Aplikasinya 5 (2), 2022",2022,2,perbandingan daya proteksi ekstrak daun kopi ekstrak kulit buah kopi robusta coffea canephora repelan nyamuk aedes aegypti,Ekosistem Darat
laporan akhir penelitian hibah DIPA UNILA 2021. ANALISIS SPASIAL PADA MODEL PEREKONOMIAN SUMATERA BAGIAN SELATAN DENGAN METODE SISTEM INFORMASI GEOGRAFIS (SIG) DAN EXPLATORY …,https://scholar.google.com/scholar?q=+intitle:'laporan akhir penelitian hibah DIPA UNILA 2021. ANALISIS SPASIAL PADA MODEL PEREKONOMIAN SUMATERA BAGIAN SELATAN DENGAN METODE SISTEM INFORMASI GEOGRAFIS (SIG) DAN EXPLATORY …',Tidak ditemukan,"LPPM Universitas Lampung, 2021",2021,0,laporan akhir penelitian hibah dipa unila 2021 analisis spasial model perekonomian sumatera bagian selatan metode sistem informasi geografis sig explatory,Kota dan Permukiman Berkelanjutan
Penggunaan CPHMA dalam Perbaikan Kondisi Jalan dengan Skema Padat Karya,https://scholar.google.com/scholar?q=+intitle:'Penggunaan CPHMA dalam Perbaikan Kondisi Jalan dengan Skema Padat Karya',Tidak ditemukan,"Seminar Nasional Insinyur Profesional (SNIP) 1 (1), 2021",2021,0,penggunaan cphma perbaikan kondisi jalan skema padat karya,Berkurangnya Kesenjangan
"Prediksi Perubahan Kawasan Hutan Mangrove Menggunakan Model Cellular Automata Markov pada Citra Penginderaan Jauh Landsat (Studi Kasus: Kawasan Resort Bama, Taman Nasional …","https://scholar.google.com/scholar?q=+intitle:'Prediksi Perubahan Kawasan Hutan Mangrove Menggunakan Model Cellular Automata Markov pada Citra Penginderaan Jauh Landsat (Studi Kasus: Kawasan Resort Bama, Taman Nasional …'",Tidak ditemukan,"Rekayasa Hijau: Jurnal Teknologi Ramah Lingkungan 6 (1), 57-72, 2022",2022,4,prediksi perubahan kawasan hutan mangrove menggunakan model cellular automata markov citra penginderaan jauh landsat studi kasus kawasan resort bama taman nasional,Ekosistem Darat
Konsentrasi Industri Besar Dan Menengah Dalam Kbli 2 Di Provinsi Lampung,https://scholar.google.com/scholar?q=+intitle:'Konsentrasi Industri Besar Dan Menengah Dalam Kbli 2 Di Provinsi Lampung',Tidak ditemukan,"BULLET: Jurnal Multidisiplin Ilmu 1 (06), 1235-1245, 2022",2022,2,konsentrasi industri besar menengah kbli 2 provinsi lampung,Pekerjaan Layak dan Pertumbuhan Ekonomi
