Title,URL,Creator,Journal,Year,Citations
PERFORMA KUALITATIF KAMBING SABURAI JANTAN DAN BETINA UMUR 1—2 TAHUN DI KECAMATAN GISTING KABUPATEN TANGGAMUS,https://scholar.google.com/scholar?q=+intitle:'PERFORMA KUALITATIF KAMBING SABURAI JANTAN DAN BETINA UMUR 1—2 TAHUN DI KECAMATAN GISTING KABUPATEN TANGGAMUS',Tidak ditemukan,"FAKULTAS PERTANIAN, 2021",2021,1
Performa Kualitatif Kambing Rambon Betina Pascasapih (Studi Kasus Di Dusun V Desa Sungai Langka Kecamatan Gedong Tataan Kabupaten Pesawaran),https://scholar.google.com/scholar?q=+intitle:'Performa Kualitatif Kambing Rambon Betina Pascasapih (Studi Kasus Di Dusun V Desa Sungai Langka Kecamatan Gedong Tataan Kabupaten Pesawaran)',Tidak ditemukan,"FAKULTAS PERTANIAN, 2021",2021,3
KAJIAN FENOMENOLOGI MENJADI SEORANG PASIEN DALAM MENGGUNAKAN FASILITAS KESEHATAN PUSKESMAS LEMONG PESISIR BARAT,https://scholar.google.com/scholar?q=+intitle:'KAJIAN FENOMENOLOGI MENJADI SEORANG PASIEN DALAM MENGGUNAKAN FASILITAS KESEHATAN PUSKESMAS LEMONG PESISIR BARAT',Tidak ditemukan,"FAKULTAS ILMU DAN SOSIAL ILMU POLITIK, 2021",2021,0
SISTEM PENJUALAN KERAJINAN AKRILIK BERBASIS E-COMMERCE (Studi Kasus: Kertas Putih Creative Studio),https://scholar.google.com/scholar?q=+intitle:'SISTEM PENJUALAN KERAJINAN AKRILIK BERBASIS E-COMMERCE (Studi Kasus: Kertas Putih Creative Studio)',Tidak ditemukan,"University of Technology Yogyakarta, 2021",2021,0
"Zulferiyenni,; Maulidia, U.; Satyajaya, W.; Hadi, S. Effect of glycerol concentration and carboxy methyl cellulose on biodegradable film characteristics of seaweed waste","https://scholar.google.com/scholar?q=+intitle:'Zulferiyenni,; Maulidia, U.; Satyajaya, W.; Hadi, S. Effect of glycerol concentration and carboxy methyl cellulose on biodegradable film characteristics of seaweed waste'",Tidak ditemukan,"Heliyon 7 (8), e07799, 2021",2021,7
"Zulferiyenni; Maulidia, U","https://scholar.google.com/scholar?q=+intitle:'Zulferiyenni; Maulidia, U'",Tidak ditemukan,"Satyajaya, W, 2021",2021,6
The thickness of the microcapsule layers of the SPI nanofibrils,https://scholar.google.com/scholar?q=+intitle:'The thickness of the microcapsule layers of the SPI nanofibrils',Tidak ditemukan,"IOP Conference Series: Earth and Environmental Science 653 (1), 012105, 2021",2021,2
Telescopic Saw For Pruning,https://scholar.google.com/scholar?q=+intitle:'Telescopic Saw For Pruning',Tidak ditemukan,"INTERNATIONAL JOURNAL OF SCIENTIFIC & TECHNOLOGY RESEARCH 10 (1), 290-293, 2021",2021,0
Hybrid dryer of cassava chips,https://scholar.google.com/scholar?q=+intitle:'Hybrid dryer of cassava chips',Tidak ditemukan,"IOP Conference Series: Earth and Environmental Science 757 (1), 012027, 2021",2021,5
Pengaruh kombinasi biochar sekam padi dan pupuk organik berbasis mikroba terhadap pertumbuhan dan produksi sayuran,https://scholar.google.com/scholar?q=+intitle:'Pengaruh kombinasi biochar sekam padi dan pupuk organik berbasis mikroba terhadap pertumbuhan dan produksi sayuran',Tidak ditemukan,"Teknotan: Jurnal Industri Teknologi Pertanian 15 (1), 21-26, 2021",2021,12
Temperature and Heating Time of Forming Process of Nanofibrils of Whey Protein Isolate,https://scholar.google.com/scholar?q=+intitle:'Temperature and Heating Time of Forming Process of Nanofibrils of Whey Protein Isolate',Tidak ditemukan,"IOP Conference Series: Earth and Environmental Science 830 (1), 012067, 2021",2021,3
Kinerja Alat Kondensasi Uap Air Laut Untuk Mendapatkan Air Murni,https://scholar.google.com/scholar?q=+intitle:'Kinerja Alat Kondensasi Uap Air Laut Untuk Mendapatkan Air Murni',Tidak ditemukan,"Jurnal Teknik Pertanian Lampung (Journal of Agricultural Engineering) 10 (4 …, 2021",2021,0
Analisis Proses Produksi Industri Pengolahan Sari Lemon (Citrus lemon L) Berbasis Produksi Bersih (Studi Kasus CV. Insan Cita Fresh),https://scholar.google.com/scholar?q=+intitle:'Analisis Proses Produksi Industri Pengolahan Sari Lemon (Citrus lemon L) Berbasis Produksi Bersih (Studi Kasus CV. Insan Cita Fresh)',Tidak ditemukan,"Universitas Lampung, 2021",2021,2
Similirity: Pengaruh Kombinasi Biochar Sekam Padi dan Pupuk Organik Berbasis Mikroba Terhadap Pertumbuhan dan Produksi Sayuran,https://scholar.google.com/scholar?q=+intitle:'Similirity: Pengaruh Kombinasi Biochar Sekam Padi dan Pupuk Organik Berbasis Mikroba Terhadap Pertumbuhan dan Produksi Sayuran',Tidak ditemukan,"Jurnal Industri Teknologi Pertanian (TEKNOTAN), 2021",2021,0
Dampak pengadaan tanah terhadap perubahan penggunaan lahan dan kondisi sosial masyarakat,https://scholar.google.com/scholar?q=+intitle:'Dampak pengadaan tanah terhadap perubahan penggunaan lahan dan kondisi sosial masyarakat',Tidak ditemukan,"GEOGRAPHY: Jurnal Kajian, Penelitian dan Pengembangan Pendidikan 9 (2), 170-182, 2021",2021,9
PELATIHAN MERANCANG PEMBELAJARAN TEMATIK BERBASIS HOTS BAGI GURU SD DI KABUPATEN PESAWARAN,https://scholar.google.com/scholar?q=+intitle:'PELATIHAN MERANCANG PEMBELAJARAN TEMATIK BERBASIS HOTS BAGI GURU SD DI KABUPATEN PESAWARAN',Tidak ditemukan,"Abdimas Altruis: Jurnal Pengabdian Kepada Masyarakat 4 (2), 108-113, 2021",2021,0
IMPLEMENTASI PENDIDIKAN AGAMA ISLAM PADA ANAK YATIM PIATU DAN ANAK JALANAN,https://scholar.google.com/scholar?q=+intitle:'IMPLEMENTASI PENDIDIKAN AGAMA ISLAM PADA ANAK YATIM PIATU DAN ANAK JALANAN',Tidak ditemukan,"Al-Rabwah 15 (02), 80-90, 2021",2021,2
ANALISIS PENDIDIKAN AGAMA ISLAM PADA ANAK YATIM PIATU DAN ANAK JALANAN DI YAYASAN BERKAS BERSINAR ABADI LAMONGAN,https://scholar.google.com/scholar?q=+intitle:'ANALISIS PENDIDIKAN AGAMA ISLAM PADA ANAK YATIM PIATU DAN ANAK JALANAN DI YAYASAN BERKAS BERSINAR ABADI LAMONGAN',Tidak ditemukan,"Institut Pesantren KH. Abdul Chalim, 2021",2021,0
Analisis Peran Kader Posyandu dalam Upaya Pemasaran Sosial Kesehatan Gigi dan Mulut di Kelurahan Bukit Lama Kecamatan Ilir Barat I Palembang Tahun 2020,https://scholar.google.com/scholar?q=+intitle:'Analisis Peran Kader Posyandu dalam Upaya Pemasaran Sosial Kesehatan Gigi dan Mulut di Kelurahan Bukit Lama Kecamatan Ilir Barat I Palembang Tahun 2020',Tidak ditemukan,"Journal of Oral Health Care 9 (2), 2021",2021,0
Empowering traumatized students: the effectiveness of compassion training in overcoming the impact of bullying,https://scholar.google.com/scholar?q=+intitle:'Empowering traumatized students: the effectiveness of compassion training in overcoming the impact of bullying',Tidak ditemukan,"Konselor 10 (4), 119-124, 2021",2021,0
Solidaritas Sosial dan Integrasi Sosial: Persepsi Mahasiswa FISIP Universitas Lampung,https://scholar.google.com/scholar?q=+intitle:'Solidaritas Sosial dan Integrasi Sosial: Persepsi Mahasiswa FISIP Universitas Lampung',Tidak ditemukan,"Jurnal Antropologi: Isu-Isu Sosial Budaya 23 (2), 165-174, 2021",2021,2
Similirity: SOLIDARITAS SOSIAL DAN INTEGRASI SOSIAL: PERSEPSI MAHASISWA FISIP UNIVERSITAS LAMPUNG,https://scholar.google.com/scholar?q=+intitle:'Similirity: SOLIDARITAS SOSIAL DAN INTEGRASI SOSIAL: PERSEPSI MAHASISWA FISIP UNIVERSITAS LAMPUNG',Tidak ditemukan,"JANTRO UNAD, 2021",2021,0
Similirity: A SHIFTIN TRADITIONAL WISDOM OF SEMENDE TRIBE IN PULAU PANGGUNG TANGGAMUS,https://scholar.google.com/scholar?q=+intitle:'Similirity: A SHIFTIN TRADITIONAL WISDOM OF SEMENDE TRIBE IN PULAU PANGGUNG TANGGAMUS',Tidak ditemukan,"Universitas Padjajaran, 2021",2021,0
Similirity: National Insights and Youth Political Attitudes in Rural Lampung Against Negative Campaign,https://scholar.google.com/scholar?q=+intitle:'Similirity: National Insights and Youth Political Attitudes in Rural Lampung Against Negative Campaign',Tidak ditemukan,"Universitas Muhammadiyah Tangerang, 2021",2021,0
Similirity: Impresi Lanjutan Jalan Tol Trans Sumatera Bagi Kondisi Sosial Ekonomi Masyarakat Di Jalur Lintas Sumatera Provinsi Lampung,https://scholar.google.com/scholar?q=+intitle:'Similirity: Impresi Lanjutan Jalan Tol Trans Sumatera Bagi Kondisi Sosial Ekonomi Masyarakat Di Jalur Lintas Sumatera Provinsi Lampung',Tidak ditemukan,"-, 2021",2021,0
PERSEPSI MAHASISWA TERHADAP SOLIDARITAS SOSIAL DAN INTEGRASI BANGSA (Survei Kualitatif Pada Mahasiswa FISIP Universitas Lampung),https://scholar.google.com/scholar?q=+intitle:'PERSEPSI MAHASISWA TERHADAP SOLIDARITAS SOSIAL DAN INTEGRASI BANGSA (Survei Kualitatif Pada Mahasiswa FISIP Universitas Lampung)',Tidak ditemukan,"Jurnal Antropologi: Isu-Isu Sosial Budaya 23 (2), 165-174, 2021",2021,1
Analisis Penyelenggaraan Pemilihan Kepala Daerah Dimasa Pandemi Covid-19 Berdasarkan Undang-Undang Nomor 6 Tahun 2020 Tentang Penetapan Peraturan Pemerintah Pengganti Undang …,https://scholar.google.com/scholar?q=+intitle:'Analisis Penyelenggaraan Pemilihan Kepala Daerah Dimasa Pandemi Covid-19 Berdasarkan Undang-Undang Nomor 6 Tahun 2020 Tentang Penetapan Peraturan Pemerintah Pengganti Undang …',Tidak ditemukan,"Wajah Hukum 5 (1), 30-37",2021,0
Analisis rantai pasok dan nilai tambah agroindustri kelanting di Desa Gantimulyo Kecamatan Pekalongan Lampung Timur,https://scholar.google.com/scholar?q=+intitle:'Analisis rantai pasok dan nilai tambah agroindustri kelanting di Desa Gantimulyo Kecamatan Pekalongan Lampung Timur',Tidak ditemukan,"Jurnal Ilmu Ilmu Agribisnis: Journal of Agribusiness Science 9 (1), 177-182, 2021",2021,11
The effect of project based learning models on improving student learning results on entrepreneurship education,https://scholar.google.com/scholar?q=+intitle:'The effect of project based learning models on improving student learning results on entrepreneurship education',Tidak ditemukan,"First Transnational Webinar on Adult and Continuing Education (TRACED 2020 …, 2021",2021,11
Pengarusutamaan Sustainable Development Goals (SDGS) Program Pengentasan Kemiskinan di Kota Pagar Alam,https://scholar.google.com/scholar?q=+intitle:'Pengarusutamaan Sustainable Development Goals (SDGS) Program Pengentasan Kemiskinan di Kota Pagar Alam',Tidak ditemukan,"Tataloka 23 (2), 239-251, 2021",2021,16
Analisis Pendapatan Dan Nilai Tambah Agroindustri Tahu dan Tempe Di Desa Bandar Agung Kecamatan Terusan Nunyai Kabupaten Lampung Tengah,https://scholar.google.com/scholar?q=+intitle:'Analisis Pendapatan Dan Nilai Tambah Agroindustri Tahu dan Tempe Di Desa Bandar Agung Kecamatan Terusan Nunyai Kabupaten Lampung Tengah',Tidak ditemukan,"Jurnal Ilmu-Ilmu Agribisnis 9 (2), 250-256, 2021",2021,5
Analisis kinerja produksi dan strategi pemasaran agroindustri kerupuk kemplang di Kota Bandar Lampung,https://scholar.google.com/scholar?q=+intitle:'Analisis kinerja produksi dan strategi pemasaran agroindustri kerupuk kemplang di Kota Bandar Lampung',Tidak ditemukan,"Jurnal Ilmu Ilmu Agribisnis: Journal of Agribusiness Science 9 (2), 279-286, 2021",2021,14
Analisis Keunggulan Komparatif dan Kompetitif Usahatani Ubi Kayu Di Kecamatan Blambangan Pagar Kabupaten Lampung Utara,https://scholar.google.com/scholar?q=+intitle:'Analisis Keunggulan Komparatif dan Kompetitif Usahatani Ubi Kayu Di Kecamatan Blambangan Pagar Kabupaten Lampung Utara',Tidak ditemukan,"Jurnal Ilmu Ilmu Agribisnis: Journal of Agribusiness Science 9 (2), 271-278, 2021",2021,2
Tingkat Kesiapan Kota Bandarlampung Dalam Menerapkan Konsep Smart Mobility,https://scholar.google.com/scholar?q=+intitle:'Tingkat Kesiapan Kota Bandarlampung Dalam Menerapkan Konsep Smart Mobility',Tidak ditemukan,"Jurnal Perencanaan Dan Pengembangan Kebijakan 1 (1), 41-50, 2021",2021,1
Analisis Manfaat Ekonomi Dan Faktor-Faktor Yang Mempengaruhi Kelancaran Pengembalian Kredit (Studi Kasus Pada Koperasi Pertanian Seandanan Kabupaten Pesawaran),https://scholar.google.com/scholar?q=+intitle:'Analisis Manfaat Ekonomi Dan Faktor-Faktor Yang Mempengaruhi Kelancaran Pengembalian Kredit (Studi Kasus Pada Koperasi Pertanian Seandanan Kabupaten Pesawaran)',Tidak ditemukan,"Jurnal Ilmu-Ilmu Agribisnis 9 (3), 462, 2021",2021,2
Kajian Rancangan Kapasitas Saluran Tersier pada Pertanian Padi di Desa Jatimulyo Kecamatan Pegajahan,https://scholar.google.com/scholar?q=+intitle:'Kajian Rancangan Kapasitas Saluran Tersier pada Pertanian Padi di Desa Jatimulyo Kecamatan Pegajahan',Tidak ditemukan,"Universitas Sumatera Utara, 2021",2021,0
Analisis Penyelenggaraan Pemilihan Kepala Daerah Dimasa Pandemi Covid-19 Berdasarkan Undang-Undang Nomor 6 Tahun 2020 Tentang Penetapan Peraturan Pemerintah Pengganti Undang …,https://scholar.google.com/scholar?q=+intitle:'Analisis Penyelenggaraan Pemilihan Kepala Daerah Dimasa Pandemi Covid-19 Berdasarkan Undang-Undang Nomor 6 Tahun 2020 Tentang Penetapan Peraturan Pemerintah Pengganti Undang …',Tidak ditemukan,"Wajah Hukum 5 (1), 30-37, 2021",2021,0
Analisis Keunggulan Komparatif Dan Kompetitif Kopi Dengan Adanya Sertifikasi Common Code For The Coffee Community (4c) Di Kecamatan Sumberejo Kabupaten Tanggamus,https://scholar.google.com/scholar?q=+intitle:'Analisis Keunggulan Komparatif Dan Kompetitif Kopi Dengan Adanya Sertifikasi Common Code For The Coffee Community (4c) Di Kecamatan Sumberejo Kabupaten Tanggamus',Tidak ditemukan,"Jurnal Ilmu Ilmu Agribisnis: Journal of Agribusiness Science 9 (1), 1-8, 2021",2021,1
Pelestarian Nilai Sipakalebbi Di Kampung Literasi Wesabbe,https://scholar.google.com/scholar?q=+intitle:'Pelestarian Nilai Sipakalebbi Di Kampung Literasi Wesabbe',Tidak ditemukan,"Jurnal AKRAB 12 (1), 50-59, 2021",2021,2
"Dana Desa and Trust Issue (Case Studies in Desa Sumber Jaya, Pesawaran, Lampung, Indonesia)","https://scholar.google.com/scholar?q=+intitle:'Dana Desa and Trust Issue (Case Studies in Desa Sumber Jaya, Pesawaran, Lampung, Indonesia)'",Tidak ditemukan,"Administrativa: Jurnal Birokrasi, Kebijakan dan Pelayanan Publik 3 (2), 127-136, 2021",2021,0
"Pembuatan Pupuk Kompos dari Limbah Organik Rumah Tangga di Desa Gedung Harapan, Kecamatan Jati Agung, Lampung Selatan","https://scholar.google.com/scholar?q=+intitle:'Pembuatan Pupuk Kompos dari Limbah Organik Rumah Tangga di Desa Gedung Harapan, Kecamatan Jati Agung, Lampung Selatan'",Tidak ditemukan,"Buguh: Jurnal Pengabdian Kepada Masyarakat 1 (1), 2021",2021,21
PELATIHAN MITIGASI BENCANA BAGI SISWA SMA SURYA DHARMA KOTA BANDAR LAMPUNG,https://scholar.google.com/scholar?q=+intitle:'PELATIHAN MITIGASI BENCANA BAGI SISWA SMA SURYA DHARMA KOTA BANDAR LAMPUNG',Tidak ditemukan,"BUGUH: JURNAL PENGABDIAN KEPADA MASYARAKAT 1 (3), 1-8, 2021",2021,1
PERANCANGAN DAN IMPLEMENTASI SISTEM MANAJEMEN DALAM PENGELOLAAN DATA AKADEMIK BERBASIS WEB DI SMA NEGERI 1 LIWA,https://scholar.google.com/scholar?q=+intitle:'PERANCANGAN DAN IMPLEMENTASI SISTEM MANAJEMEN DALAM PENGELOLAAN DATA AKADEMIK BERBASIS WEB DI SMA NEGERI 1 LIWA',Tidak ditemukan,"Jurnal Pepadun 2 (1), 31-39, 2021",2021,1
ANALISIS MANAJEMEN RISIKO SISTEM INFORMASI BALAI PENGKAJIAN TEKNOLOGI PERTANIAN LAMPUNG MENGGUNAKAN METODE NIST SP 800-30,https://scholar.google.com/scholar?q=+intitle:'ANALISIS MANAJEMEN RISIKO SISTEM INFORMASI BALAI PENGKAJIAN TEKNOLOGI PERTANIAN LAMPUNG MENGGUNAKAN METODE NIST SP 800-30',Tidak ditemukan,"Jurnal Pepadun 2 (1), 13-20, 2021",2021,1
Uji Kadar Asam Sianida pada Ubi Kayu (Manihot escullenta) dengan Perendaman NaCl dan NaHCO3 Menggunakan Spektrofotometer UV-Vis,https://scholar.google.com/scholar?q=+intitle:'Uji Kadar Asam Sianida pada Ubi Kayu (Manihot escullenta) dengan Perendaman NaCl dan NaHCO3 Menggunakan Spektrofotometer UV-Vis',Tidak ditemukan,"Sainmatika 18, 138-145, 2021",2021,6
Pelatihan Pemantauan Kesehatan Hutan dan Penggunaan Software Penilaian Kesehatan Hutan di KTH Lestari Indah sebagai Upaya Mitigasi Bencana,https://scholar.google.com/scholar?q=+intitle:'Pelatihan Pemantauan Kesehatan Hutan dan Penggunaan Software Penilaian Kesehatan Hutan di KTH Lestari Indah sebagai Upaya Mitigasi Bencana',Tidak ditemukan,"Prosiding Seminar Nasional Pengabdian Kepada Masyarakat 1 (1), 258-267, 2021",2021,1
Model Omnilaw: Solusi Pemecahan Masalah Penyederhanaan Legislasi dalam Rangka Pembangunan Hukum,https://scholar.google.com/scholar?q=+intitle:'Model Omnilaw: Solusi Pemecahan Masalah Penyederhanaan Legislasi dalam Rangka Pembangunan Hukum',Tidak ditemukan,"Bandar Lampung: Pusaka Media, 2021",2021,7
Klasifikasi Kejadian Hipertensi Dengan Metode Support Vector Machine (Svm) Menggunakan Data Puskesmas Di Kota Bandar Lampung,https://scholar.google.com/scholar?q=+intitle:'Klasifikasi Kejadian Hipertensi Dengan Metode Support Vector Machine (Svm) Menggunakan Data Puskesmas Di Kota Bandar Lampung',Tidak ditemukan,"Jurnal Pepadun 2 (2), 183-190, 2021",2021,2
Clustering K-Means Jenis Kata Pada Laporan Kegiatan Kuliah Kerja Nyata (Kkn) Universitas Lampung Menggunakan Word2Vec,https://scholar.google.com/scholar?q=+intitle:'Clustering K-Means Jenis Kata Pada Laporan Kegiatan Kuliah Kerja Nyata (Kkn) Universitas Lampung Menggunakan Word2Vec',Tidak ditemukan,"Jurnal Pepadun 2 (2), 221-228, 2021",2021,10
Aplikasi Sistem Pakar Proses Keperawatan Berbasis Android untuk Pembelajaran Mahasiswa Keperawatan,https://scholar.google.com/scholar?q=+intitle:'Aplikasi Sistem Pakar Proses Keperawatan Berbasis Android untuk Pembelajaran Mahasiswa Keperawatan',Tidak ditemukan,,2021,0
SISTEM INFORMASI PENGINGAT KONTRAK KARYAWAN AEROFOOD ACS MENGGUNAKAN SMS GATEWAY (STUDI KASUS PADA KARYAWAN KONTRAK PT AEROFOOD INDONESIA BANDARA INTERNASIONAL SOEKARNO-HATTA …,https://scholar.google.com/scholar?q=+intitle:'SISTEM INFORMASI PENGINGAT KONTRAK KARYAWAN AEROFOOD ACS MENGGUNAKAN SMS GATEWAY (STUDI KASUS PADA KARYAWAN KONTRAK PT AEROFOOD INDONESIA BANDARA INTERNASIONAL SOEKARNO-HATTA …',Tidak ditemukan,"Jurnal Pepadun 2 (3), 424-431, 2021",2021,0
Dashboard Sustainable Development Goals (SDGs) Menggunakan Framework Laravel (Studi Kasus Kabupaten dan Kota Provinsi Lampung),https://scholar.google.com/scholar?q=+intitle:'Dashboard Sustainable Development Goals (SDGs) Menggunakan Framework Laravel (Studi Kasus Kabupaten dan Kota Provinsi Lampung)',Tidak ditemukan,"Jurnal Pepadun 2 (3), 311-318, 2021",2021,0
Pemanfaatan media sosial untuk promosi pariwisata dan potensi kearifan lokal di Kelurahan Batu Putuk Kecamatan Teluk Betung Barat Kota Bandar Lampung,https://scholar.google.com/scholar?q=+intitle:'Pemanfaatan media sosial untuk promosi pariwisata dan potensi kearifan lokal di Kelurahan Batu Putuk Kecamatan Teluk Betung Barat Kota Bandar Lampung',Tidak ditemukan,"Buguh: Jurnal Pengabdian Kepada Masyarakat 1 (4), 31-38, 2021",2021,12
"Dashboard Sustainable Development Goals (SDGs) Menggunakan Framework Laravel (Studi Kasus Kabupaten Dan Kota, Provinsi Lampung)","https://scholar.google.com/scholar?q=+intitle:'Dashboard Sustainable Development Goals (SDGs) Menggunakan Framework Laravel (Studi Kasus Kabupaten Dan Kota, Provinsi Lampung)'",Tidak ditemukan,"Jurnal Pepadun 2 (03), 311-318, 2021",2021,0
Kualitas mikrobiologis susu kambing dengan metode pasteurisasi high temperature short time (HTST) pada penyimpanan berbeda,https://scholar.google.com/scholar?q=+intitle:'Kualitas mikrobiologis susu kambing dengan metode pasteurisasi high temperature short time (HTST) pada penyimpanan berbeda',Tidak ditemukan,"Jurnal Ilmu Produksi dan Teknologi Hasil Peternakan 9 (1), 30-35, 2021",2021,11
Pengaruh Manipulasi Iklim Kandang Melalui Pengkabutan terhadap Respon Fisiologis dan Ketahanan Panas Kambing Sapera dan Peranakan Ettawa,https://scholar.google.com/scholar?q=+intitle:'Pengaruh Manipulasi Iklim Kandang Melalui Pengkabutan terhadap Respon Fisiologis dan Ketahanan Panas Kambing Sapera dan Peranakan Ettawa',Tidak ditemukan,"Jurnal Riset dan Inovasi Peternakan (Journal of Research and Innovation of …, 2021",2021,2
